"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","num_collisions","slp","visib","wdsp","gust","prcp","sndp","fog"
"173",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,76.1,62.6,505,1020.8,9.9,3.8,999.9,0,999.9,0
"174",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2013,80.6,68.1,680,1016.9,9,4,15.9,0,999.9,0
"175",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,80.9,64.9,648,1013.4,8.4,2.9,18.1,0,999.9,0
"176",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,79.4,65.6,621,1009.8,9.2,3.7,15.9,0,999.9,0
"177",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,78.1,68.7,598,1007.8,7.9,2.9,17.1,0.05,999.9,0
"178",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,77.1,69.4,608,999.5,8.1,4.6,17.1,0.24,999.9,0
"179",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,76.2,65.9,591,1001.1,8.7,3.5,15.9,0,999.9,0
"180",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,77.5,70.8,423,1007.6,7.5,3,999.9,0,999.9,0
"181",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,74.2,71,633,1013.5,6.6,2.7,22,0,999.9,1
"182",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,75.6,71.7,601,1019,7.9,2.2,999.9,0.84,999.9,0
"183",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,76,71.4,635,1022.8,8.5,4.2,15.9,0.08,999.9,1
"184",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,79.5,72.8,438,1022.9,8.4,3.1,999.9,0.53,999.9,0
"185",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,82.3,70.7,576,1021.7,9.4,4.7,17.1,0,999.9,0
"186",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,84.6,70.1,516,1019.4,9.8,3.9,17.1,0,999.9,0
"187",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,85.6,70.7,475,1016.4,10,3.6,999.9,0,999.9,0
"188",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,81.3,65.8,617,1015.8,9.5,3.8,18.1,0,999.9,0
"189",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,78.8,67.2,583,1017.1,6.9,4.1,21,0.22,999.9,1
"190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,79.4,70.5,614,1013.7,6.7,2.9,15,0.23,999.9,0
"191",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,80.6,68.7,550,1010.5,9,3.3,999.9,0,999.9,0
"192",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,75,62.6,599,1015.5,8.9,7.3,22,0,999.9,0
"193",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,72.2,68.9,575,1021.8,4.4,6.2,22,0.28,999.9,0
"194",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,80.3,71.5,471,1025.5,7.7,2.9,999.9,0.03,999.9,0
"195",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,85.3,69.7,581,1023,9.6,3.4,999.9,0,999.9,0
"196",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,85.9,66.3,582,1021.4,9.3,3.9,18.1,0,999.9,0
"197",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,86.7,66.3,609,1020.8,8.6,2.7,999.9,0,999.9,0
"198",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,88.2,68.6,636,1016.8,8.2,3.6,999.9,0,999.9,0
"199",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,89.1,72.1,697,1013,6.7,3.6,17.1,0,999.9,0
"200",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,86.7,70.1,551,1008.6,6.5,5.6,19,0,999.9,0
"201",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,82.3,63.7,447,1012,9.8,3.9,14,0,999.9,0
"202",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,78.2,70,591,1013.4,6.6,4.4,999.9,0,999.9,0
"203",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,78.7,71.4,571,1004.6,7.3,3.5,15,0.37,999.9,0
"204",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,78.5,64.5,571,1005.6,10,3.6,999.9,0.31,999.9,0
"205",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,67.3,52.3,507,1015.4,10,7.4,20,0,999.9,0
"206",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,72.2,57.5,617,1016.5,10,5.3,19,0.01,999.9,0
"207",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,75.2,61.2,516,1016.8,9.8,3.6,999.9,0,999.9,0
"208",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,73.3,65.2,485,1014.8,9.3,1.4,999.9,0,999.9,0
"209",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,75.1,64.9,597,1015.9,7.9,2.9,15,0.25,999.9,0
"210",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,74.4,53.3,584,1020,10,3.8,999.9,0.01,999.9,0
"211",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,74.1,56.3,553,1019.9,10,2.2,999.9,0,999.9,0
"212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,71.5,62.8,643,1015.4,6.9,2.3,999.9,0,999.9,0
"213",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,73.6,62.9,626,1011.4,6.9,3.7,22,0.65,999.9,1
"214",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,73.4,60,492,1012.2,9.3,3.4,999.9,0.01,999.9,0
"215",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,73.2,56,454,1011.8,10,3.9,19,0.05,999.9,0
"216",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,70.2,47,545,1016.2,10,3.7,15.9,0,999.9,0
"217",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,72.1,52.5,543,1018.4,10,1.7,999.9,0,999.9,0
"218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,73.4,60.5,508,1019.9,10,4.6,19,0,999.9,0
"219",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,73.8,69.3,549,1017.6,7.2,3.7,15.9,0.18,999.9,1
"220",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,77,71.9,579,1012.7,7.4,3.3,17.1,0.32,999.9,0
"221",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,77.2,62.8,495,1013.8,9.8,4.4,15,0.01,999.9,0
"222",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,73.5,53,481,1018.4,10,2.3,999.9,0,999.9,0
"223",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,74.5,64.2,519,1016,9.5,2,999.9,0.05,999.9,0
"224",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,73.2,67.2,553,1010.3,6,1.7,999.9,0.01,999.9,0
"225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,68.3,52.3,622,1010.3,9.6,5.3,24.1,0.84,999.9,0
"226",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,68.6,47.5,599,1018.9,10,3.3,999.9,0,999.9,0
"227",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,70.9,51.5,678,1020.9,10,1.7,999.9,0,999.9,0
"228",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,72.6,53.5,504,1023.9,10,1.6,999.9,0,999.9,0
"229",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,72.1,54.6,442,1023.5,9.8,2.5,999.9,0,999.9,0
"230",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,72.1,58.2,462,1019.1,9.8,2.4,999.9,0,999.9,0
"231",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,76.6,61.9,542,1018.6,9.7,3.3,999.9,0,999.9,0
"232",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,80.1,61.4,562,1020.3,9.8,1.9,999.9,0,999.9,0
"233",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,75.6,68.8,578,1016.2,7.5,2.9,999.9,0,999.9,0
"234",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,75.5,60.8,636,1014,8.7,4.6,14,0.25,999.9,0
"235",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,72,49.8,527,1023.4,10,5.3,17.1,0,999.9,0
"236",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,72.8,53.9,459,1027.2,10,2.4,999.9,0,999.9,0
"237",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,74.5,56.8,521,1020.2,10,4.9,18.1,0,999.9,0
"238",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,77.8,66.1,507,1011.7,9.3,4.9,15,0.05,999.9,0
"239",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,76.4,68,482,1011.6,7.1,1.8,999.9,0.01,999.9,1
"240",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,73.8,67.5,572,1015,6.3,4,999.9,0.43,999.9,0
"241",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,75.1,64.3,599,1014.8,9.2,3.6,999.9,0,999.9,0
"242",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,78.3,68.8,480,1010.5,8,4.4,15,0,999.9,0
"243",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,78.9,70.1,480,1009.9,9.3,2.7,999.9,0,999.9,0
"244",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,76.9,71.8,431,1008.2,6.3,0.9,999.9,0,999.9,0
"245",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,75.7,64.8,551,1007.7,7.9,2.7,999.9,0.08,999.9,0
"246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,72.7,54,604,1013.9,10,4.4,999.9,0.03,999.9,0
"247",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,73,51.4,493,1015.1,10,4.3,15.9,0,999.9,0
"248",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,64.7,39.9,525,1022.4,10,4.2,17.1,0,999.9,0
"249",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,67.8,45.9,585,1018.2,10,2.9,999.9,0,999.9,0
"250",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,73.7,52.8,500,1011.5,10,4.5,19,0,999.9,0
"251",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,65.3,45.6,632,1021.5,10,4.9,15.9,0,999.9,0
"252",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,74.9,63.7,629,1020.1,8.9,4.1,17.1,0.01,999.9,0
"253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,84.4,70.9,576,1018.2,6.3,3.9,999.9,0,999.9,0
"254",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,80,69.8,695,1012.4,6.1,4.6,21,0,999.9,1
"255",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,70.1,61.5,652,1005.3,8,4.1,18.1,1.66,999.9,0
"256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,60.3,44.5,519,1014.1,10,4.7,15,0.06,999.9,0
"257",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,60.4,43.3,476,1020.9,10,2.9,999.9,0,999.9,0
"258",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,65.2,51.7,570,1018.6,9.9,3.2,999.9,0.01,999.9,0
"259",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,57.8,38.3,627,1027.5,10,5.4,22,0.02,999.9,0
"260",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,60,41.9,571,1026,10,1.4,999.9,0,999.9,0
"261",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,64.3,47.4,536,1021.1,10,2.9,999.9,0,999.9,0
"262",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,67.6,53.9,631,1018.1,9.6,2.1,999.9,0,999.9,0
"263",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,67.7,59.5,546,1013.1,10,3.6,21,0,999.9,0
"264",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,65.3,53.6,585,1007.3,8.8,4.6,18.1,1.17,999.9,1
"265",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,57.5,39.8,661,1014.6,10,3.7,15.9,0.45,999.9,0
"266",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,58.4,40.3,615,1015.6,10,3.8,999.9,0,999.9,0
"267",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,62.5,43.4,539,1013.5,10,2,999.9,0,999.9,0
"268",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,63,52.3,516,1015.5,10,3.1,999.9,0,999.9,0
"269",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,61.8,50.8,553,1021.7,10,3.3,999.9,0,999.9,0
"270",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,64.1,49.4,547,1025.3,10,4.4,15,0,999.9,0
"271",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,63.7,52.2,506,1022,10,2.4,999.9,0,999.9,0
"272",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,63.1,50.7,605,1017.6,9.8,2.1,999.9,0,999.9,0
"273",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,68.2,52.1,616,1014.9,10,2.3,999.9,0,999.9,0
"274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,72.7,55.9,647,1014.2,10,3.6,999.9,0,999.9,0
"275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,71.7,54.7,590,1017.9,9.9,0.9,999.9,0,999.9,0
"276",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,73.5,59.7,658,1017,8.5,2,999.9,0,999.9,0
"277",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,69.5,61.5,497,1017.6,6.4,3.5,999.9,0,999.9,0
"278",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,67.2,63.1,404,1018.5,4.2,4.7,14,0,999.9,0
"279",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,69.6,64.7,618,1013.8,6.9,5.2,20,0,999.9,0
"280",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,60.8,43.9,574,1020.8,10,5,999.9,0.25,999.9,0
"281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,58.3,42.3,529,1027.5,10,7.2,22.9,0,999.9,0
"282",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,58.4,48.4,559,1023.3,10,7.3,21,0,999.9,0
"283",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,63.3,54.4,621,1017.7,10,8.1,21,0,999.9,0
"284",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,65.2,45.7,556,1020.9,10,8.9,24.1,0.02,999.9,0
"285",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,60.3,49.4,502,1027.2,10,8.9,22,0,999.9,0
"286",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,58.2,46.2,440,1026.9,10,2.8,999.9,0,999.9,0
"287",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,60,49.6,615,1023.2,9.5,2.1,999.9,0,999.9,0
"288",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,60.6,51.9,548,1018,10,3.1,999.9,0,999.9,0
"289",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,65.3,58.1,574,1011.3,7,1.3,999.9,0,999.9,0
"290",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,63.5,47.6,680,1009.5,9.6,6.4,22,0.02,999.9,0
"291",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,58.3,42,471,1013.6,10,2.2,999.9,0,999.9,0
"292",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,57.4,39.6,490,1012.6,10,5.5,20,0.01,999.9,0
"293",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,57.4,35.5,616,1018.7,10,3.1,15.9,0,999.9,0
"294",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,59.5,44.8,540,1011.4,10,3.8,999.9,0,999.9,0
"295",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,51.8,35.1,558,1007,10,3.8,17.1,0,999.9,0
"296",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,47.4,29.5,632,1010.9,10,6,18.1,0,999.9,0
"297",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,46.3,27.4,647,1018.7,10,4.3,18.1,0,999.9,0
"298",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,47.9,29,626,1020.3,10,5.5,22.9,0,999.9,0
"299",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,52.1,28.9,512,1013.7,10,4.3,17.1,0,999.9,0
"300",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,51.5,29.6,620,1021.8,10,3.7,17.1,0,999.9,0
"301",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,50.2,30,600,1028.2,10,4.9,999.9,0,999.9,0
"302",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,52.8,39,558,1025.5,9.6,1.8,999.9,0,999.9,0
"303",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,59.7,52.7,615,1019.9,6.2,2.3,999.9,0,999.9,0
"304",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,66.2,56.7,710,1004.4,9.5,4.8,38.1,0.07,999.9,0
"305",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,61.3,46.6,551,1004.4,10,3.2,15.9,0.12,999.9,0
"306",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,49.6,32.9,415,1016.2,10,5.3,17.1,0,999.9,0
"307",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,39.4,15.9,658,1034.4,10,5.7,20,0,999.9,0
"308",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,46.8,30.4,510,1036.8,10,3.8,999.9,0,999.9,0
"309",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,54.4,42.1,635,1029,10,3,999.9,0,999.9,0
"310",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,57.8,51,646,1014,9.4,4.8,21,0,999.9,0
"311",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,45,26.7,682,1016.2,10,7.3,21,0.13,999.9,0
"312",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,43.7,24.2,571,1023,10,4.8,15.9,0,999.9,0
"313",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,49.6,31.1,474,1013.7,10,6,24.1,0,999.9,0
"314",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,48.2,25,456,1019.3,10,6.5,24.1,0,999.9,0
"315",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,42.8,24.9,647,1018.3,9.5,5,22.9,0.02,999.9,0
"316",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,33.1,12.9,593,1026.6,10,5.6,18.1,0.01,999.9,0
"317",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,40.7,15.2,620,1023.6,10,6.4,27,0,999.9,0
"318",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,50,20.2,617,1022.7,10,4,15.9,0,999.9,0
"319",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,52.3,35.5,612,1025.1,9.4,3.4,15.9,0.03,999.9,0
"320",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,54.6,49.8,532,1022.3,5.1,2.1,999.9,0.02,999.9,0
"321",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,60.4,45.5,611,1005.8,7.9,5.8,19,0.25,999.9,0
"322",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,47.1,23.1,600,1014.5,10,8.9,24.1,0.22,999.9,0
"323",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,37.5,16,607,1031.4,10,5.8,17.1,0,999.9,0
"324",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,42.1,24.8,628,1035.1,10,4.2,999.9,0,999.9,0
"325",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,52.8,43.7,702,1022.1,8.9,5.1,15.9,0.01,999.9,0
"326",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,46.3,27.8,536,1014.5,9.8,7.2,24.1,0.06,999.9,0
"327",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,27.6,4.8,494,1019.9,9.7,10.8,34,0,999.9,1
"328",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,27.5,6.8,710,1029.4,10,5.6,21,0,999.9,0
"329",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,48.5,44.4,742,1003.6,5.5,7.9,28,2.18,999.9,0
"330",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,33.2,13.3,429,1018,10,7.9,28.9,0.31,999.9,0
"331",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,33.7,13.8,437,1034,10,2.4,14,0,999.9,0
"332",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,31.2,14.3,479,1039.1,10,4.9,999.9,0,999.9,0
"333",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,41.3,28.2,420,1023.8,10,2.1,999.9,0,999.9,0
"334",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,45.1,32.4,549,1014.8,8.2,2.2,999.9,0,999.9,0
"335",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,44.8,34.3,553,1012.9,6.9,2.7,999.9,0,999.9,0
"336",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,45.7,34.7,520,1018,6.4,2.4,999.9,0,999.9,0
"337",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,52.8,47,573,1018.1,5,2.6,999.9,0.01,999.9,1
"338",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,52.4,48.3,759,1015.1,6,4.2,15.9,0.04,999.9,0
"339",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,38.2,29.1,567,1024.9,7.8,6.1,19,0.83,999.9,0
"340",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,31.6,15.6,456,1033.9,9,5.2,999.9,0.14,999.9,0
"341",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,34.6,31.2,639,1019.9,4.2,6.8,22.9,0.28,999.9,0
"342",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,35.7,30.2,539,1014.9,6.3,5.1,17.1,0.1,999.9,1
"343",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,30.1,14.1,605,1022.8,10,6.8,21,0.23,999.9,0
"344",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,26.8,8,648,1024.8,10,6.6,19,0,999.9,0
"345",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,27.8,7.7,695,1021.7,10,5.5,25.1,0,999.9,0
"346",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,28.2,17.5,690,1027.8,5.7,7,22.9,0,999.9,1
"347",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,33.1,27.5,450,1004.5,6.2,8.1,25.1,1.45,999.9,1
"348",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,30.3,12.7,640,1015.1,10,7.4,22,0.72,3.1,0
"349",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,27.3,16,703,1020.7,6.1,5.2,999.9,0.01,3.1,1
"350",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,28.9,18.3,701,1016.3,9.7,5.5,19,0.18,3.1,0
"351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,36.5,20.7,607,1020,9.7,4.8,21,0,3.9,0
